name,DateMonth,DateDay,DateYear,,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,stations
"Tequila, Mexico",8,11,2023,,86.1,62.7,71.1,86.3,62.7,71.3,62.3,76.1,0.472,100,4.17,rain,11.9,16.1,238.5,1015.5,83.7,9,187.4,16.1,7,60,2023-08-11T06:33:00,2023-08-11T19:27:57,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,12,2023,,86.6,64.3,73.6,86.3,64.3,73.7,62.5,71.3,0.012,100,4.17,rain,7.8,10.3,300.6,1015.4,68.8,8.1,263.9,22.7,10,60,2023-08-12T06:33:20,2023-08-12T19:27:17,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,13,2023,,89.9,62.3,72.9,89.1,62.3,72.9,61.9,73.8,0.016,100,8.33,rain,8.9,6.9,118.8,1013.7,32.2,14.3,323,28,10,30,2023-08-13T06:33:40,2023-08-13T19:26:36,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"MMGL,76613399999,remote"
"Tequila, Mexico",8,14,2023,,89,62.3,73.1,88.4,62.3,73.1,61.5,71.4,0.024,100,4.17,rain,8.3,6.9,92.8,1012.9,41.6,13.4,326.1,28.1,10,60,2023-08-14T06:33:59,2023-08-14T19:25:54,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"MMGL,76613399999,remote"
"Tequila, Mexico",8,15,2023,,85.9,61.4,71.8,85,61.4,71.6,58.1,66.7,0.004,100,4.17,rain,10.1,10.3,65.9,1014.5,89.9,12.6,268.3,23.3,9,10,2023-08-15T06:34:18,2023-08-15T19:25:12,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76612099999,remote"
"Tequila, Mexico",8,16,2023,,86.6,61.8,73.5,84.7,61.8,73.2,54.5,53.1,0,0,0,,13.9,6.9,98.2,1012.5,79.8,11.6,291.3,25.2,10,30,2023-08-16T06:34:37,2023-08-16T19:24:29,0,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,17,2023,,85.9,63.1,71.1,85.4,63.1,71.1,60,69.7,0,0,0,,10.5,8.1,99.5,1013.3,90.2,9,255.4,22.2,10,10,2023-08-17T06:34:56,2023-08-17T19:23:45,0.05,Overcast,Cloudy skies throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,18,2023,,79.8,63.1,69.2,79.8,63.1,69.2,62.3,80.7,0.804,100,16.67,rain,8.7,4.5,114.6,1013.4,91.9,9.3,193.6,16.8,10,10,2023-08-18T06:35:14,2023-08-18T19:23:00,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,19,2023,,81.2,63.2,68.7,82.3,63.2,68.7,62.6,83.1,0.606,100,4.17,rain,11.6,8.9,102.7,1014.6,89.8,7.5,249.3,21.7,10,10,2023-08-19T06:35:32,2023-08-19T19:22:14,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,20,2023,,74.9,62.3,67.3,74.9,62.3,67.3,62.8,86.5,0.886,100,16.67,rain,7.4,6.9,57.3,1014.1,95.7,5.6,206.3,17.9,9,30,2023-08-20T06:35:50,2023-08-20T19:21:28,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,21,2023,,79.2,59.9,69.3,79.2,59.9,69.3,58.3,69.6,0,0,0,rain,5.1,7.2,92.3,1014.1,84.1,8.1,220.1,19,8,30,2023-08-21T06:36:07,2023-08-21T19:20:41,0.18,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,22,2023,,85.7,60.9,71.1,85.1,60.9,71.1,58.6,66.8,0,0,0,,4.7,7.6,111,1010.5,62.7,9.7,309.9,26.8,10,30,2023-08-22T06:36:25,2023-08-22T19:19:53,0.22,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,23,2023,,82.7,62.5,71.9,83.4,62.5,72.1,61.6,72.7,0.067,100,8.33,rain,7.8,6.7,86,1010.2,45.4,8.4,301.6,26.1,10,60,2023-08-23T06:36:42,2023-08-23T19:19:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,24,2023,,82.6,62.5,72.1,82.9,62.5,72.2,62.1,73.4,0.268,100,4.17,rain,12.5,6.7,96.8,1011.1,68,10.2,246.9,21.3,10,30,2023-08-24T06:36:59,2023-08-24T19:18:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,25,2023,,83.6,58.6,70.1,82.7,58.6,70,56.1,63.8,0.012,100,4.17,rain,10.5,6.2,82.3,1012.8,46.7,9.9,304,26.2,10,10,2023-08-25T06:37:15,2023-08-25T19:17:27,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,26,2023,,79.1,60.9,70.1,79.1,60.9,70.1,57.9,67.4,0.032,100,12.5,rain,8.9,11.4,30.9,1012.8,50.1,10.1,271.2,23.4,10,30,2023-08-26T06:37:32,2023-08-26T19:16:37,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,27,2023,,86.4,60.7,71.4,86,60.7,71.5,60.7,71.5,0.024,100,8.33,rain,7.2,5.3,80.3,1011.1,69.8,9.2,307.3,26.6,10,60,2023-08-27T06:37:48,2023-08-27T19:15:46,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,28,2023,,82.5,62.9,69.9,84.8,62.9,70.1,62.6,79.6,0.362,100,20.83,rain,5.4,6.7,97.7,1011.8,82.6,9.1,123.4,10.8,5,10,2023-08-28T06:38:04,2023-08-28T19:14:55,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,29,2023,,84.5,61.9,72.2,84.5,61.9,72.1,60.8,69.9,0.106,100,12.5,rain,8.9,4.7,84.8,1012.4,64.3,8.5,238.4,20.6,9,30,2023-08-29T06:38:20,2023-08-29T19:14:03,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",8,30,2023,,82.5,64.1,70.2,82.9,64.1,70.3,63.7,82.2,0.04,100,8.33,rain,6.7,6.7,175.6,1010.4,93.9,8.3,277.9,24,10,60,2023-08-30T06:38:35,2023-08-30T19:13:11,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,"MMGL,76612099999,remote"
"Tequila, Mexico",8,31,2023,,82.8,62.3,69.5,83.2,62.3,69.6,62.1,79.7,1.476,100,8.33,rain,8.7,8.9,117,1013.3,81.2,7,180.4,15.6,8,30,2023-08-31T06:38:51,2023-08-31T19:12:18,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,1,2023,,78.4,61.2,68.6,78.4,61.2,68.6,62.5,82.1,0.016,100,8.33,rain,5.8,7.2,209.7,1014,81.7,9.4,268.5,23.1,10,30,2023-09-01T06:39:06,2023-09-01T19:11:25,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,2,2023,,83.6,63.2,70.8,84.9,63.2,71,63.2,78.8,0.118,100,4.17,rain,6.9,4.9,229.4,1014.8,69.5,9,236.4,20.6,10,60,2023-09-02T06:39:21,2023-09-02T19:10:32,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,3,2023,,86.6,62.9,73.8,86.4,62.9,73.7,61.1,68.7,0.012,100,4.17,rain,7.2,3.6,106.2,1011.3,47,9.8,305.3,26.3,10,30,2023-09-03T06:39:36,2023-09-03T19:09:38,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,4,2023,,83.9,62.5,71.9,83.9,62.5,71.9,62.6,75.3,0.551,100,4.17,rain,13.6,6.7,63.3,1011.6,64.1,8,312.5,27.2,10,60,2023-09-04T06:39:51,2023-09-04T19:08:44,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,5,2023,,85.7,64.1,72.8,87,64.1,73.1,63.4,75.9,0.169,100,12.5,rain,9.6,5.8,91.4,1010.2,71.2,8.6,263.8,22.8,10,60,2023-09-05T06:40:05,2023-09-05T19:07:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,6,2023,,83.3,61.2,71.4,83.5,61.2,71.6,62.3,75.9,0.157,100,4.17,rain,8.3,7.1,113.2,1011.7,70.3,7.6,284.5,24.8,10,30,2023-09-06T06:40:20,2023-09-06T19:06:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,7,2023,,81.8,60.9,68.8,82.9,60.9,69,62.3,81.8,0.949,100,8.33,rain,6.7,8.9,128,1015.1,77,7.5,137.4,11.8,4,30,2023-09-07T06:40:34,2023-09-07T19:05:59,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,8,2023,,84.5,61.8,71.1,85.2,61.8,71.3,62.1,75.9,0.039,100,4.17,rain,11.6,6.9,37.8,1015.2,72.8,7,273.5,23.8,10,75,2023-09-08T06:40:49,2023-09-08T19:05:03,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,9,2023,,83,58.7,69.6,82.4,58.7,69.5,57.9,70.5,1.256,100,8.33,rain,10.7,6.9,87.6,1013.9,28.1,9.7,315.1,27.2,10,30,2023-09-09T06:41:03,2023-09-09T19:04:08,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,10,2023,,87.2,60.3,72,84.8,60.3,71.7,55.3,58.6,0.004,100,4.17,rain,12.1,9.3,80.2,1013.9,10.7,9.6,316.1,27.2,10,10,2023-09-10T06:41:17,2023-09-10T19:03:12,0.86,Rain,Clear conditions throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,11,2023,,85.9,58.9,70.4,84.2,58.9,70.2,57.3,68.2,0.008,100,8.33,rain,8.5,10.3,334.8,1015.8,13.2,10.8,313.3,26.9,10,30,2023-09-11T06:41:31,2023-09-11T19:02:15,0.89,Rain,Clear conditions throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,12,2023,,87,60.9,72.1,85.7,60.9,71.7,58.2,67.2,0.024,100,4.17,rain,5.1,3.4,122.3,1014,14.1,12.1,309.7,26.8,10,30,2023-09-12T06:41:45,2023-09-12T19:01:19,0.92,Rain,Clear conditions throughout the day with early morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,13,2023,,87.7,62.3,72.5,86.4,62.3,72.3,61.6,73.7,0.047,100,4.17,rain,5.8,6.9,249.1,1012.8,49.9,11.4,299.7,26.1,10,30,2023-09-13T06:41:59,2023-09-13T19:00:23,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,14,2023,,89.3,66.1,74.5,89.1,66.1,74.5,62.8,70.9,0.02,100,8.33,rain,6,6.9,261.9,1012.9,50.6,13.6,284.6,24.4,10,60,2023-09-14T06:42:14,2023-09-14T18:59:26,0,"Rain, Partially cloudy",Clearing in the afternoon with rain.,"MMGL,76613399999,remote"
"Tequila, Mexico",9,15,2023,,83.9,64.5,73.1,84.9,64.5,73.4,63.2,73.4,0.02,100,8.33,rain,5.8,8.1,111.9,1013.4,74.2,7.3,281,24.2,10,60,2023-09-15T06:42:28,2023-09-15T18:58:29,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,16,2023,,81.4,62.7,71.2,82.8,62.7,71.3,62.7,76.5,1.201,100,12.5,rain,7.4,5.8,23.5,1012.2,71.8,7.5,280.6,24.3,10,60,2023-09-16T06:42:42,2023-09-16T18:57:32,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,17,2023,,80.1,60.9,68.9,80.6,60.9,68.9,61.4,79.8,0.835,100,16.67,rain,6.9,5.8,122.2,1014.7,77.6,8.9,280.2,24.3,10,30,2023-09-17T06:42:56,2023-09-17T18:56:35,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"76613399999,76612099999,remote"
"Tequila, Mexico",9,18,2023,,82.8,60.9,70.5,83.2,60.9,70.6,61.2,75,0.04,100,12.5,rain,8.7,4.5,67.2,1014.4,64.9,8.2,264.1,22.7,10,30,2023-09-18T06:43:10,2023-09-18T18:55:38,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,19,2023,,86.8,60.7,72.3,87,60.7,72.5,63,75.6,0.122,100,12.5,rain,6.3,11.4,308.4,1012.8,43.7,11.3,288.5,24.9,10,60,2023-09-19T06:43:24,2023-09-19T18:54:42,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,20,2023,,83.6,62.7,71.6,85.4,62.7,71.7,63.9,79.7,0.165,100,8.33,rain,9.4,6.9,21.9,1011.9,63,8.2,282.3,24.4,10,60,2023-09-20T06:43:38,2023-09-20T18:53:45,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,21,2023,,85.3,65.7,73.4,85,65.7,73.5,63.1,73.6,0.02,100,8.33,rain,6,6.9,304.9,1012.4,48.7,7.3,293.6,25.4,10,60,2023-09-21T06:43:53,2023-09-21T18:52:48,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,22,2023,,85.2,66.3,73.9,85.2,66.3,73.8,62.7,71.6,0.024,100,8.33,rain,5.8,5.8,357.6,1012.5,37.7,8.1,279.7,24.1,10,75,2023-09-22T06:44:07,2023-09-22T18:51:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,23,2023,,87.9,67.2,74.7,87.8,67.2,74.6,62.6,70.2,0.044,100,8.33,rain,5.4,3.6,353.3,1012.1,44.7,8.3,269.5,23.3,10,60,2023-09-23T06:44:22,2023-09-23T18:50:54,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,24,2023,,86.8,66.3,74.8,87.5,66.3,75.2,64.5,73.2,0.024,100,12.5,rain,4.7,8.1,267.8,1012.3,45,8.9,257.2,22.2,10,75,2023-09-24T06:44:36,2023-09-24T18:49:57,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,25,2023,,89.1,62.5,74.4,90.6,62.5,74.3,61.6,68.3,0.039,100,4.17,rain,7.2,6.9,167.2,1012.6,39.5,8.9,243,21.1,10,100,2023-09-25T06:44:51,2023-09-25T18:49:01,0.37,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,26,2023,,85.9,57.8,72.9,84.8,57.8,72.6,55.9,58.8,0.012,100,4.17,rain,11,5.8,86.8,1013.4,16,10.4,297.5,25.6,10,10,2023-09-26T06:45:06,2023-09-26T18:48:05,0.41,Rain,Clear conditions throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,27,2023,,87.9,63.8,74.3,86.4,63.8,74,59.4,65,0.008,100,8.33,rain,6.3,6.7,290.7,1011.1,53.2,10.3,288.3,25,10,60,2023-09-27T06:45:21,2023-09-27T18:47:09,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,28,2023,,87,63.8,71.6,86.3,63.8,71.7,62,75.3,0.024,100,4.17,rain,5.1,6.9,251.8,1014.1,80.5,11.1,265.7,23.1,9,30,2023-09-28T06:45:36,2023-09-28T18:46:13,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,29,2023,,84.5,62.7,72.5,84.7,62.7,72.6,62.1,73.1,0.055,100,8.33,rain,5.8,4,131.8,1011,60.7,10,286.2,24.9,10,30,2023-09-29T06:45:52,2023-09-29T18:45:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",9,30,2023,,87,63.2,70.9,87.6,63.2,70.9,62.6,77.4,0.032,100,8.33,rain,4.9,4.5,24.3,1012.3,75.9,8.8,285.3,24.7,10,60,2023-09-30T06:46:08,2023-09-30T18:44:22,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,1,2023,,86.8,62.1,73,87.2,62.1,73.1,61.3,70.1,0.059,100,4.17,rain,4.3,6.9,246.2,1012.8,50.8,8.9,280.8,24.1,9,60,2023-10-01T06:46:24,2023-10-01T18:43:27,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,2,2023,,84.8,63.4,72,85.2,63.4,72.1,61.8,72.8,0.02,100,8.33,rain,6.5,5.4,106.5,1011.8,74.6,7.6,211.8,18.4,8,60,2023-10-02T06:46:40,2023-10-02T18:42:32,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,3,2023,,84.5,62.7,72.2,84.8,62.7,72.3,62.4,74.6,0.134,100,12.5,rain,5.6,4.5,116.6,1009.3,83.6,9.5,223.3,19.3,8,60,2023-10-03T06:46:56,2023-10-03T18:41:37,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76612099999,remote"
"Tequila, Mexico",10,4,2023,,78.2,62,68.4,78.2,62,68.4,63.5,85.4,0.166,100,12.5,rain,8.3,5.1,85.6,1011.1,79.6,7.1,199.6,17.2,8,30,2023-10-04T06:47:13,2023-10-04T18:40:43,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,5,2023,,85.2,58.9,70.3,86,58.9,70.5,61.9,77.3,0.059,100,4.17,rain,7.8,3.6,99.3,1012.3,51.2,9.3,254.7,22.1,9,30,2023-10-05T06:47:30,2023-10-05T18:39:50,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,6,2023,,84.3,63.2,72.2,85.3,63.2,72.2,61.5,72.7,0.059,100,8.33,rain,18.3,10.3,71.2,1010.9,66.5,8.6,250.1,21.6,9,30,2023-10-06T06:47:48,2023-10-06T18:38:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,7,2023,,78,65,69.9,78,65,69.9,63.3,80.9,0.079,100,4.17,rain,6.9,5.4,101,1011,92.6,7.8,89.9,7.8,7,10,2023-10-07T06:48:05,2023-10-07T18:38:04,0.77,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,8,2023,,81.2,61.2,69.1,81.5,61.2,69.1,58.2,70,0.122,100,8.33,rain,8.3,5.8,122.1,1013.4,91.6,9.5,206.3,17.9,8,10,2023-10-08T06:48:23,2023-10-08T18:37:11,0.8,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,"76613399999,76612099999,remote"
"Tequila, Mexico",10,9,2023,,73.5,60.3,67.2,73.5,60.3,67.2,57.7,72.5,0.016,100,8.33,rain,7.8,5.8,75.9,1011.1,92.3,8.4,200.8,17.2,7,10,2023-10-09T06:48:42,2023-10-09T18:36:20,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,10,2023,,73.7,60.9,65,73.7,60.9,65,61.3,88.7,0.847,100,20.83,rain,23.3,7.6,125.6,1006.3,94.5,9.8,52.7,4.5,4,10,2023-10-10T06:49:01,2023-10-10T18:35:28,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,11,2023,,75.9,59.3,66.4,75.9,59.3,66.4,59.5,80.6,0.079,100,4.17,rain,9.2,13.9,253.5,1006.4,66,7.8,248.7,21.5,9,10,2023-10-11T06:49:20,2023-10-11T18:34:38,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"MMGL,76612099999,remote"
"Tequila, Mexico",10,12,2023,,80.9,57.3,67.4,80.8,57.3,67.4,58.9,77.1,0,0,0,,8.9,4.9,191.3,1009.8,30.7,11.6,260.9,22.8,9,10,2023-10-12T06:49:39,2023-10-12T18:33:48,0.93,Partially cloudy,Partly cloudy throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",10,13,2023,,81.2,58.9,68.4,81.4,58.9,68.4,60.1,77.6,0,0,0,,5.1,4.3,258.3,1010.5,46.9,9.9,224,19.3,9,10,2023-10-13T06:49:59,2023-10-13T18:32:58,0.97,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76612099999,remote"
"Tequila, Mexico",10,14,2023,,82.7,62.9,69.8,83.8,62.9,69.9,62.8,80.8,0.433,100,12.5,rain,5.4,5.9,48.4,1012,66.1,8.1,245.3,21.3,9,30,2023-10-14T06:50:20,2023-10-14T18:32:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,15,2023,,82.1,62.9,70.8,83.4,62.9,70.9,60.6,72.8,0.118,100,4.17,rain,8.9,10.3,93.2,1014.1,73.8,9.7,211.2,18,9,30,2023-10-15T06:50:40,2023-10-15T18:31:21,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,16,2023,,81.6,59.1,69,81.6,59.1,69,55.6,66.2,0.146,100,8.33,rain,10.3,4.5,95.6,1014.6,59.1,9,207.2,17.8,7,10,2023-10-16T06:51:02,2023-10-16T18:30:34,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,17,2023,,79.1,52.8,65.9,79.1,52.8,65.9,50.3,59.4,0,0,0,,7.2,8.1,114.5,1013.7,73.7,9.9,239.5,20.7,9,10,2023-10-17T06:51:23,2023-10-17T18:29:47,0.11,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,18,2023,,71.7,50.4,61.5,71.7,50.4,61.5,51.3,72.2,0,0,0,,4.9,2.2,245,1013.1,71.8,6.9,162.2,14,8,10,2023-10-18T06:51:45,2023-10-18T18:29:01,0.14,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999"
"Tequila, Mexico",10,19,2023,,73.4,58.7,65.1,73.4,58.7,65.1,54.5,70.7,0.024,100,8.33,rain,14.5,9,131.4,1013.4,95,9.1,65.8,5.8,3,10,2023-10-19T06:52:08,2023-10-19T18:28:16,0.18,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,20,2023,,78.9,53.7,67.2,78.9,53.7,67.2,52.5,61.5,0,0,0,,8.1,9.2,152.9,1013.9,80.2,8.7,191.9,16.4,8,10,2023-10-20T06:52:31,2023-10-20T18:27:31,0.21,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,21,2023,,78.9,62.9,68.8,78.9,62.9,68.8,60,75.1,0,0,0,rain,8.7,4,158.7,1010.4,75.6,7.6,235.9,20.4,9,30,2023-10-21T06:52:55,2023-10-21T18:26:48,0.25,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,22,2023,,83.2,56.9,67.4,82.2,56.9,67.4,55.8,70.6,0,0,0,,10.5,5.4,199.7,1011.5,58.4,9.8,259,22.4,9,10,2023-10-22T06:53:19,2023-10-22T18:26:05,0.28,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,23,2023,,79.9,52.1,65.2,79.9,52.1,65.2,51.7,67.9,0,0,0,,9.4,6.5,226.7,1011.2,23.3,8.6,263.3,22.8,9,10,2023-10-23T06:53:43,2023-10-23T18:25:23,0.32,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,24,2023,,83.9,53.3,66.4,81.9,53.3,66.2,54.6,70.9,0,0,0,,8.5,9.2,216.6,1011.5,38.7,10.2,254.7,22.1,9,10,2023-10-24T06:54:08,2023-10-24T18:24:42,0.35,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,25,2023,,81.2,56,66.9,81,56,66.9,56.7,73.3,0,0,0,,4.3,4,263.7,1010.8,72.1,8.1,220.2,19.1,8,10,2023-10-25T06:54:34,2023-10-25T18:24:02,0.39,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,26,2023,,82.5,58.9,69.2,82.6,58.9,69.1,59,74,0,0,0,,9.2,5,304.3,1011.3,45.3,9.7,237.8,20.6,9,10,2023-10-26T06:55:00,2023-10-26T18:23:23,0.43,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",10,27,2023,,80,63.1,70,80,63.1,70,61.4,76.3,0.078,100,8.33,rain,8.5,6.9,119.6,1011.4,83.5,7.2,233,20,9,10,2023-10-27T06:55:27,2023-10-27T18:22:45,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"MMGL,76613399999,76612099999,remote"
