title,Date20,YR2020,AC20,AP20,YR20,Date21,YR2021,AC21,AP21,YR21,YR2022,AC22,AP22,YR22,PATTL,PROJ23,ACT23
Tequila Los Fernandez Reposado,1/1/2020,2020,85,NA,#VALUE!,1/1/2021,2021,82,#VALUE!,#VALUE!,2022,86,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tequila Los Ramiros Blanco,1/1/2020,2020,NA,84,#VALUE!,1/1/2021,2021,#VALUE!,81,#VALUE!,2022,#VALUE!,82,#VALUE!,82.33333333,82,82
Tequila Maji Aejo,1/1/2020,2020,74,64,69,1/1/2021,2021,81,65,73,2022,78,65,72,64.66666667,65,64
Tequila Maji Blanco,1/1/2020,2020,NA,73,#VALUE!,1/1/2021,2021,#VALUE!,68,#VALUE!,2022,#VALUE!,73,#VALUE!,71.33333333,71,71
Tequila Mi Campo Blanco,1/1/2020,2020,79,80,80,1/1/2021,2021,86,79,83,2022,75,86,81,81.66666667,82,81
Tequila Mi Campo Reposado,1/1/2020,2020,80,81,81,1/1/2021,2021,86,80,83,2022,83,78,81,79.66666667,80,79
Tequila Miagave Aejo,1/1/2020,2020,82,NA,#VALUE!,1/1/2021,2021,88,#VALUE!,#VALUE!,2022,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tequila Miagave Blanco,1/1/2020,2020,78,NA,#VALUE!,1/1/2021,2021,79,#VALUE!,#VALUE!,2022,83,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tequila Miagave Reposado,1/1/2020,2020,76,64,70,1/1/2021,2021,78,63,71,2022,82,66,74,64.33333333,64,64
Tequila Monte Fino Aejo,1/1/2020,2020,91,85,88,1/1/2021,2021,87,89,88,2022,93,88,91,87.33333333,87,87
Tequila Monte Fino Blanco,1/1/2020,2020,84,85,85,1/1/2021,2021,88,81,85,2022,87,92,90,86,86,86
Tequila Monte Fino Blanco Rosa,1/1/2020,2020,79,82,81,1/1/2021,2021,85,77,81,2022,84,80,82,79.66666667,80,79
Tequila Monte Fino Reposado,1/1/2020,2020,80,82,81,1/1/2021,2021,83,88,86,2022,79,77,78,82.33333333,82,82
Tequila Ocho Aejo Tropical Barrel Select,1/1/2020,2020,87,88,88,1/1/2021,2021,87,87,87,2022,83,93,88,89.33333333,89,89
Tequila Ocho Plata Puntas - 2021 La Ladera,1/1/2020,2020,90,90,90,1/1/2021,2021,88,93,91,2022,95,95,95,92.66666667,93,92
Tequila Ocho Reposado - Widow Jane,1/1/2020,2020,88,89,89,1/1/2021,2021,87,88,88,2022,91,95,93,90.66666667,91,90
Tequila Ortigoza Aejo,1/1/2020,2020,80,NA,#VALUE!,1/1/2021,2021,87,#VALUE!,#VALUE!,2022,84,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tequila Ortigoza Joven,1/1/2020,2020,75,78,77,1/1/2021,2021,78,76,77,2022,72,75,74,76.33333333,76,76
Tequila Parreita Silver,1/1/2020,2020,70,43,57,1/1/2021,2021,70,46,58,2022,71,47,59,45.33333333,45,45
Tequila Pechocha Extra Aejo,1/1/2020,2020,84,80,82,1/1/2021,2021,84,75,80,2022,85,78,82,77.66666667,78,77
Tequila Pedro Infante Aejo,1/1/2020,2020,74,62,68,1/1/2021,2021,73,58,66,2022,71,61,66,60.33333333,60,60
Tequila Pedro Infante Blanco,1/1/2020,2020,97,72,85,1/1/2021,2021,98,77,88,2022,93,70,82,73,73,73
Tequila Ponderado Aejo,1/1/2020,2020,NA,80,#VALUE!,1/1/2021,2021,#VALUE!,75,#VALUE!,2022,#VALUE!,77,#VALUE!,77.33333333,77,77
Tequila Primo 1861 Blanco,1/1/2020,2020,89,89,89,1/1/2021,2021,94,93,94,2022,83,86,85,89.33333333,89,89
Tequila Progreso Aejo,1/1/2020,2020,56,NA,#VALUE!,1/1/2021,2021,59,#VALUE!,#VALUE!,2022,61,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tequila Progreso Blanco,1/1/2020,2020,72,70,71,1/1/2021,2021,71,73,72,2022,76,77,77,73.33333333,73,73
Tequila Querendn Blanco,1/1/2020,2020,57,85,71,1/1/2021,2021,60,91,76,2022,54,81,68,85.66666667,86,85
Tequila Querendn Reposado,1/1/2020,2020,64,87,76,1/1/2021,2021,60,86,73,2022,69,90,80,87.66666667,88,87
Tequila Raygoza Aejo,1/1/2020,2020,79,76,78,1/1/2021,2021,84,80,82,2022,76,72,74,76,76,76
Tequila Raygoza Blanco,1/1/2020,2020,73,80,77,1/1/2021,2021,72,77,75,2022,80,83,82,80,80,80
Tequila Raygoza Extra Aejo,1/1/2020,2020,90,80,85,1/1/2021,2021,93,86,90,2022,93,76,85,80.66666667,81,80
Tequila Raygoza Reposado,1/1/2020,2020,83,78,81,1/1/2021,2021,83,83,83,2022,85,79,82,80,80,80
Tequila Sucio Silver Black,1/1/2020,2020,68,65,67,1/1/2021,2021,65,69,67,2022,71,62,67,65.33333333,65,65
Tequila Supremaca Blanco,1/1/2020,2020,67,67,67,1/1/2021,2021,73,71,72,2022,70,63,67,67,67,67
Tequila Tromba Aejo,1/1/2020,2020,78,79,79,1/1/2021,2021,85,82,84,2022,82,79,81,80,80,80
Tequila Tromba Blanco,1/1/2020,2020,78,79,79,1/1/2021,2021,76,85,81,2022,81,77,79,80.33333333,80,80
Tequila Tromba Reposado,1/1/2020,2020,80,84,82,1/1/2021,2021,75,88,82,2022,77,91,84,87.66666667,88,87
Tequila Xoloitzcuintle Plata,1/1/2020,2020,89,86,88,1/1/2021,2021,85,81,83,2022,86,89,88,85.33333333,85,85
Tequila Zarpado Blanco,1/1/2020,2020,78,75,77,1/1/2021,2021,73,81,77,2022,73,72,73,76,76,76
Tequila Zarpado Reposado,1/1/2020,2020,76,NA,#VALUE!,1/1/2021,2021,79,#VALUE!,#VALUE!,2022,75,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tequilador Blanco,1/1/2020,2020,77,62,70,1/1/2021,2021,82,61,72,2022,75,68,72,63.66666667,64,63
Tequilador Reposado,1/1/2020,2020,NA,NA,#VALUE!,1/1/2021,2021,#VALUE!,#VALUE!,#VALUE!,2022,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tequilife Blanco Rosa,1/1/2020,2020,66,NA,#VALUE!,1/1/2021,2021,72,#VALUE!,#VALUE!,2022,71,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Teremana Tequila Aejo,1/1/2020,2020,78,80,79,1/1/2021,2021,85,75,80,2022,85,75,80,76.66666667,77,76
Teremana Tequila Blanco,1/1/2020,2020,74,73,74,1/1/2021,2021,71,70,71,2022,79,78,79,73.66666667,74,73
Teremana Tequila Reposado,1/1/2020,2020,74,70,72,1/1/2021,2021,80,72,76,2022,78,68,73,70,70,70
Terra Firme Aejo,1/1/2020,2020,84,NA,#VALUE!,1/1/2021,2021,88,#VALUE!,#VALUE!,2022,80,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Terralta Tequila Aejo,1/1/2020,2020,86,86,86,1/1/2021,2021,82,80,81,2022,93,91,92,85.66666667,86,85
Terralta Tequila Blanco,1/1/2020,2020,88,89,89,1/1/2021,2021,94,92,93,2022,87,90,89,90.33333333,90,90
Terralta Tequila Blanco 110,1/1/2020,2020,88,89,89,1/1/2021,2021,82,91,87,2022,96,96,96,92,92,92
Terralta Tequila Extra Aejo,1/1/2020,2020,88,89,89,1/1/2021,2021,91,84,88,2022,88,90,89,87.66666667,88,87
Terralta Tequila Extra Aejo 110,1/1/2020,2020,88,89,89,1/1/2021,2021,86,84,85,2022,96,86,91,86.33333333,86,86
Terralta Tequila Reposado,1/1/2020,2020,86,87,87,1/1/2021,2021,93,92,93,2022,94,86,90,88.33333333,88,88
Terraneo Silver,1/1/2020,2020,82,89,86,1/1/2021,2021,77,87,82,2022,89,97,93,91,91,91
Terremoto Silver Tequila,1/1/2020,2020,69,70,70,1/1/2021,2021,65,72,69,2022,73,69,71,70.33333333,70,70
Tesoro Azul Aejo Cristalino,1/1/2020,2020,81,NA,#VALUE!,1/1/2021,2021,80,#VALUE!,#VALUE!,2022,80,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tesoro Azul Blanco,1/1/2020,2020,86,80,83,1/1/2021,2021,89,77,83,2022,83,81,82,79.33333333,79,79
Tesoro Chanteco Aejo,1/1/2020,2020,74,NA,#VALUE!,1/1/2021,2021,81,#VALUE!,#VALUE!,2022,70,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tezcazul Tequila Aejo,1/1/2020,2020,84,87,86,1/1/2021,2021,85,92,89,2022,92,88,90,89,89,89
Tezcazul Tequila Blanco,1/1/2020,2020,80,84,82,1/1/2021,2021,82,90,86,2022,76,81,79,85,85,85
Tezcazul Tequila Extra Aejo,1/1/2020,2020,83,85,84,1/1/2021,2021,91,86,89,2022,84,87,86,86,86,86
Tezcazul Tequila Reposado,1/1/2020,2020,73,83,78,1/1/2021,2021,80,81,81,2022,76,79,78,81,81,81
Tezon Aejo,1/1/2020,2020,79,80,80,1/1/2021,2021,79,77,78,2022,86,85,86,80.66666667,81,80
Tezon Blanco,1/1/2020,2020,79,79,79,1/1/2021,2021,83,82,83,2022,83,79,81,80,80,80
Tezon Reposado,1/1/2020,2020,78,81,80,1/1/2021,2021,84,87,86,2022,78,82,80,83.33333333,83,83
"The Bad Stuff """"La Mala"""" Plata",1/1/2020,2020,69,75,72,1/1/2021,2021,73,70,72,2022,74,76,75,73.66666667,74,73
"The Bad Stuff """"La Mala"""" Reposado",1/1/2020,2020,75,82,79,1/1/2021,2021,72,87,80,2022,79,89,84,86,86,86
The Bad Stuff Reserva Especial Extra Aejo,1/1/2020,2020,82,77,80,1/1/2021,2021,89,76,83,2022,90,72,81,75,75,75
The Giggling Marlin Aejo,1/1/2020,2020,82,85,84,1/1/2021,2021,82,89,86,2022,89,88,89,87.33333333,87,87
The Giggling Marlin Blanco,1/1/2020,2020,72,85,79,1/1/2021,2021,69,89,79,2022,79,82,81,85.33333333,85,85
The Giggling Marlin Reposado,1/1/2020,2020,79,84,82,1/1/2021,2021,78,84,81,2022,78,84,81,84,84,84
Thunderstruck Blanco Tequila,1/1/2020,2020,71,72,72,1/1/2021,2021,71,74,73,2022,67,72,70,72.66666667,73,72
Tierra Azteca Aejo,1/1/2020,2020,85,84,85,1/1/2021,2021,92,80,86,2022,82,79,81,81,81,81
Tierra Azteca Blanco,1/1/2020,2020,67,80,74,1/1/2021,2021,68,78,73,2022,70,77,74,78.33333333,78,78
Tierra Azteca Reposado,1/1/2020,2020,87,90,89,1/1/2021,2021,87,91,89,2022,90,97,94,92.66666667,93,92
Tierra Azul Blanco,1/1/2020,2020,88,NA,#VALUE!,1/1/2021,2021,94,#VALUE!,#VALUE!,2022,83,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tierra Azul Reposado,1/1/2020,2020,88,81,85,1/1/2021,2021,93,78,86,2022,90,88,89,82.33333333,82,82
Tierra Blanca Reposado,1/1/2020,2020,NA,78,#VALUE!,1/1/2021,2021,#VALUE!,78,#VALUE!,2022,#VALUE!,85,#VALUE!,80.33333333,80,80
Tierra Fertil Aejo,1/1/2020,2020,82,80,81,1/1/2021,2021,80,79,80,2022,88,80,84,79.66666667,80,79
Tierra Fertil Blanco,1/1/2020,2020,71,NA,#VALUE!,1/1/2021,2021,77,#VALUE!,#VALUE!,2022,78,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tierra Fertil Reposado,1/1/2020,2020,81,80,81,1/1/2021,2021,77,77,77,2022,84,76,80,77.66666667,78,77
Tierra Noble Exquisito Extra Aejo,1/1/2020,2020,87,86,87,1/1/2021,2021,93,82,88,2022,91,80,86,82.66666667,83,82
Tierra Noble Tequila Aejo,1/1/2020,2020,83,83,83,1/1/2021,2021,79,85,82,2022,80,88,84,85.33333333,85,85
Tierra Noble Tequila Blanco,1/1/2020,2020,81,80,81,1/1/2021,2021,77,83,80,2022,81,76,79,79.66666667,80,79
Tierra Noble Tequila Cristalino,1/1/2020,2020,76,69,73,1/1/2021,2021,77,71,74,2022,81,67,74,69,69,69
Tierra Noble Tequila Reposado,1/1/2020,2020,83,82,83,1/1/2021,2021,78,78,78,2022,79,80,80,80,80,80
Tierra Nuestra Tequila Reposado,1/1/2020,2020,85,NA,#VALUE!,1/1/2021,2021,80,#VALUE!,#VALUE!,2022,87,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tierra de Indios Aejo,1/1/2020,2020,90,NA,#VALUE!,1/1/2021,2021,98,#VALUE!,#VALUE!,2022,84,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tierras Aejo,1/1/2020,2020,84,83,84,1/1/2021,2021,79,83,81,2022,80,84,82,83.33333333,83,83
Tierras Blanco,1/1/2020,2020,76,74,75,1/1/2021,2021,78,73,76,2022,71,79,75,75.33333333,75,75
Tierras Reposado,1/1/2020,2020,67,73,70,1/1/2021,2021,65,71,68,2022,71,70,71,71.33333333,71,71
Tijuana Sweet Heat Tequila,1/1/2020,2020,79,NA,#VALUE!,1/1/2021,2021,76,#VALUE!,#VALUE!,2022,83,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tinta Negra Supreme Extra Aejo,1/1/2020,2020,90,91,91,1/1/2021,2021,95,89,92,2022,97,88,93,89.33333333,89,89
Tio Billy Blanco,1/1/2020,2020,71,80,76,1/1/2021,2021,68,76,72,2022,69,85,77,80.33333333,80,80
Tio Billy Reposado,1/1/2020,2020,70,74,72,1/1/2021,2021,69,79,74,2022,71,75,73,76,76,76
Titanium Tequila Blanco,1/1/2020,2020,79,72,76,1/1/2021,2021,76,73,75,2022,77,68,73,71,71,71
Tlahualil Reposado,1/1/2020,2020,79,77,78,1/1/2021,2021,85,81,83,2022,78,75,77,77.66666667,78,77
Tonala #4 Extra Aejo,1/1/2020,2020,83,NA,#VALUE!,1/1/2021,2021,79,#VALUE!,#VALUE!,2022,87,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tonala Aejo Suprema Reserva,1/1/2020,2020,87,89,88,1/1/2021,2021,93,94,94,2022,95,90,93,91,91,91
Tonala Reposado 'Reserva Especial',1/1/2020,2020,80,79,80,1/1/2021,2021,81,76,79,2022,82,81,82,78.66666667,79,78
Topanito Reposado,1/1/2020,2020,88,NA,#VALUE!,1/1/2021,2021,96,#VALUE!,#VALUE!,2022,86,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Torada Gold,1/1/2020,2020,35,9,22,1/1/2021,2021,38,9,24,2022,36,9,23,9,9,9
Torai Blanco,1/1/2020,2020,88,86,87,1/1/2021,2021,89,90,90,2022,86,87,87,87.66666667,88,87
Torai Extra Aejo,1/1/2020,2020,NA,86,#VALUE!,1/1/2021,2021,#VALUE!,91,#VALUE!,2022,#VALUE!,94,#VALUE!,90.33333333,90,90
Torero Aejo,1/1/2020,2020,67,56,62,1/1/2021,2021,68,53,61,2022,70,58,64,55.66666667,56,55
Torero Reposado,1/1/2020,2020,86,81,84,1/1/2021,2021,85,87,86,2022,90,86,88,84.66666667,85,84
Toro Dorado Aejo,1/1/2020,2020,NA,90,#VALUE!,1/1/2021,2021,#VALUE!,97,#VALUE!,2022,#VALUE!,96,#VALUE!,94.33333333,94,94
Toro de Lidia Aejo,1/1/2020,2020,80,88,84,1/1/2021,2021,76,88,82,2022,78,87,83,87.66666667,88,87
Toro de Lidia Blanco,1/1/2020,2020,63,68,66,1/1/2021,2021,62,69,66,2022,60,68,64,68.33333333,68,68
Toro de Lidia Extra Aejo,1/1/2020,2020,80,74,77,1/1/2021,2021,77,79,78,2022,85,73,79,75.33333333,75,75
Toro de Lidia Reposado,1/1/2020,2020,80,74,77,1/1/2021,2021,84,77,81,2022,86,69,78,73.33333333,73,73
Torre Minarete Extra Aejo,1/1/2020,2020,75,NA,#VALUE!,1/1/2021,2021,77,#VALUE!,#VALUE!,2022,72,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Torus Real Extra Aejo,1/1/2020,2020,79,79,79,1/1/2021,2021,78,74,76,2022,76,78,77,77,77,77
Torus Real Reposado,1/1/2020,2020,68,77,73,1/1/2021,2021,71,74,73,2022,71,72,72,74.33333333,74,74
Trader Joe's Distinqt Reposado,1/1/2020,2020,63,77,70,1/1/2021,2021,62,74,68,2022,64,76,70,75.66666667,76,75
Tradicion Azul Blanco 55%,1/1/2020,2020,67,80,74,1/1/2021,2021,70,85,78,2022,65,86,76,83.66666667,84,83
Tradicion Azul Reposado 50%,1/1/2020,2020,79,NA,#VALUE!,1/1/2021,2021,75,#VALUE!,#VALUE!,2022,84,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Trago Tequila Aejo,1/1/2020,2020,81,84,83,1/1/2021,2021,85,79,82,2022,86,87,87,83.33333333,83,83
Trago Tequila Reposado,1/1/2020,2020,82,84,83,1/1/2021,2021,85,84,85,2022,80,87,84,85,85,85
Trago Tequila Silver,1/1/2020,2020,78,82,80,1/1/2021,2021,79,84,82,2022,85,90,88,85.33333333,85,85
Trece Lunas Blanco,1/1/2020,2020,84,68,76,1/1/2021,2021,90,70,80,2022,81,70,76,69.33333333,69,69
Tres Agaves Aejo (Organic),1/1/2020,2020,80,82,81,1/1/2021,2021,78,83,81,2022,81,87,84,84,84,84
Tres Agaves Blanco,1/1/2020,2020,79,81,80,1/1/2021,2021,78,81,80,2022,84,77,81,79.66666667,80,79
Tres Agaves Blanco (Organic),1/1/2020,2020,82,80,81,1/1/2021,2021,84,83,84,2022,78,76,77,79.66666667,80,79
Tres Agaves Reposado (Organic),1/1/2020,2020,79,78,79,1/1/2021,2021,78,75,77,2022,75,81,78,78,78,78
Tres Barricas Aejo,1/1/2020,2020,85,83,84,1/1/2021,2021,80,84,82,2022,84,80,82,82.33333333,82,82
Tres Comas Aejo,1/1/2020,2020,76,70,73,1/1/2021,2021,75,74,75,2022,74,76,75,73.33333333,73,73
"Tres Cuatro Cinco (3, 4 y 5) Aejo",1/1/2020,2020,88,88,88,1/1/2021,2021,95,95,95,2022,96,91,94,91.33333333,91,91
Tres Culturas Aejo,1/1/2020,2020,85,87,86,1/1/2021,2021,81,86,84,2022,82,90,86,87.66666667,88,87
Tres Culturas Blanco,1/1/2020,2020,81,82,82,1/1/2021,2021,83,78,81,2022,79,82,81,80.66666667,81,80
Tres Culturas Reposado,1/1/2020,2020,75,69,72,1/1/2021,2021,78,74,76,2022,70,66,68,69.66666667,70,69
Tres Generaciones Aejo,1/1/2020,2020,77,66,72,1/1/2021,2021,83,69,76,2022,84,63,74,66,66,66
Tres Generaciones Aejo Cristalino,1/1/2020,2020,79,69,74,1/1/2021,2021,78,67,73,2022,78,67,73,67.66666667,68,67
Tres Generaciones Cenobio's Batch Plata,1/1/2020,2020,85,86,86,1/1/2021,2021,83,81,82,2022,81,82,82,83,83,83
Tres Generaciones La Colonial Reposado,1/1/2020,2020,78,80,79,1/1/2021,2021,76,85,81,2022,78,84,81,83,83,83
Tres Generaciones Plata,1/1/2020,2020,72,59,66,1/1/2021,2021,68,63,66,2022,74,63,69,61.66666667,62,61
Tres Generaciones Reposado,1/1/2020,2020,76,65,71,1/1/2021,2021,82,67,75,2022,80,63,72,65,65,65
Tres Manos 3 Year Aejo,1/1/2020,2020,84,83,84,1/1/2021,2021,87,83,85,2022,89,83,86,83,83,83
Tres Mujeres Aejo,1/1/2020,2020,77,81,79,1/1/2021,2021,84,82,83,2022,75,85,80,82.66666667,83,82
Tres Mujeres Blanco,1/1/2020,2020,77,76,77,1/1/2021,2021,72,74,73,2022,75,71,73,73.66666667,74,73
Tres Mujeres Extra Aejo,1/1/2020,2020,87,72,80,1/1/2021,2021,85,71,78,2022,86,70,78,71,71,71
Tres Mujeres Reposado,1/1/2020,2020,78,78,78,1/1/2021,2021,78,74,76,2022,81,83,82,78.33333333,78,78
Tres Rios Aejo,1/1/2020,2020,87,83,85,1/1/2021,2021,82,85,84,2022,94,79,87,82.33333333,82,82
Tres Rios Reposado,1/1/2020,2020,84,74,79,1/1/2021,2021,82,69,76,2022,89,71,80,71.33333333,71,71
Tres Rios Silver,1/1/2020,2020,80,62,71,1/1/2021,2021,82,62,72,2022,77,58,68,60.66666667,61,60
Tres Sietes Aejo,1/1/2020,2020,82,NA,#VALUE!,1/1/2021,2021,82,#VALUE!,#VALUE!,2022,85,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Tres Sietes Reposado,1/1/2020,2020,81,65,73,1/1/2021,2021,88,63,76,2022,84,62,73,63.33333333,63,63
Tres Vidas Organic Tequila Aejo,1/1/2020,2020,84,90,87,1/1/2021,2021,84,91,88,2022,89,98,94,93,93,93
Tres Vidas Organic Tequila Blanco,1/1/2020,2020,NA,81,#VALUE!,1/1/2021,2021,#VALUE!,87,#VALUE!,2022,#VALUE!,84,#VALUE!,84,84,84
Tres Vidas Organic Tequila Reposado,1/1/2020,2020,79,88,84,1/1/2021,2021,83,85,84,2022,79,86,83,86.33333333,86,86
Trianon Aejo,1/1/2020,2020,86,87,87,1/1/2021,2021,92,81,87,2022,87,82,85,83.33333333,83,83
Trianon Blanco,1/1/2020,2020,84,87,86,1/1/2021,2021,79,91,85,2022,90,89,90,89,89,89
Trianon Reposado,1/1/2020,2020,84,87,86,1/1/2021,2021,83,81,82,2022,85,85,85,84.33333333,84,84
Tributo A Mi Padre Aejo,1/1/2020,2020,71,79,75,1/1/2021,2021,73,74,74,2022,77,80,79,77.66666667,78,77
Tributo A Mi Padre Blanco,1/1/2020,2020,70,82,76,1/1/2021,2021,74,85,80,2022,74,85,80,84,84,84
Tributo A Mi Padre Reposado,1/1/2020,2020,80,80,80,1/1/2021,2021,83,86,85,2022,88,79,84,81.66666667,82,81
Trujillo 10 Aos Tequila Extra Aejo,1/1/2020,2020,98,82,90,1/1/2021,2021,100,81,91,2022,96,87,92,83.33333333,83,83
Trujillo Crystal Blanco,1/1/2020,2020,75,69,72,1/1/2021,2021,74,67,71,2022,70,69,70,68.33333333,68,68
Trujillo Tahona Blanco,1/1/2020,2020,77,64,71,1/1/2021,2021,84,67,76,2022,77,62,70,64.33333333,64,64
Two Fingers Gold,1/1/2020,2020,73,NA,#VALUE!,1/1/2021,2021,73,#VALUE!,#VALUE!,2022,77,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Two Fingers Silver,1/1/2020,2020,57,51,54,1/1/2021,2021,58,51,55,2022,57,51,54,51,51,51
U4RIK Tequila Aejo,1/1/2020,2020,79,70,75,1/1/2021,2021,83,69,76,2022,86,76,81,71.66666667,72,71
U4RIK Tequila Reposado,1/1/2020,2020,NA,75,#VALUE!,1/1/2021,2021,#VALUE!,81,#VALUE!,2022,#VALUE!,72,#VALUE!,76,76,76
U4RIK Tequila Silver,1/1/2020,2020,21,57,39,1/1/2021,2021,21,54,38,2022,21,57,39,56,56,56
UWA Aejo,1/1/2020,2020,89,NA,#VALUE!,1/1/2021,2021,83,#VALUE!,#VALUE!,2022,95,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
UWA Platinum Blanco,1/1/2020,2020,73,NA,#VALUE!,1/1/2021,2021,73,#VALUE!,#VALUE!,2022,80,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
UWA Reposado,1/1/2020,2020,76,75,76,1/1/2021,2021,80,75,78,2022,78,70,74,73.33333333,73,73
Una Vida Aejo,1/1/2020,2020,80,NA,#VALUE!,1/1/2021,2021,78,#VALUE!,#VALUE!,2022,76,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Una Vida Blanco,1/1/2020,2020,87,81,84,1/1/2021,2021,92,85,89,2022,85,82,84,82.66666667,83,82
Una Vida Reposado,1/1/2020,2020,82,84,83,1/1/2021,2021,78,85,82,2022,89,84,87,84.33333333,84,84
Uno Mas Tequila Aejo,1/1/2020,2020,59,69,64,1/1/2021,2021,62,73,68,2022,62,66,64,69.33333333,69,69
Uno Mas Tequila Reposado,1/1/2020,2020,71,63,67,1/1/2021,2021,77,60,69,2022,77,65,71,62.66666667,63,62
Uno Por Favor Tequila Blanco,1/1/2020,2020,78,81,80,1/1/2021,2021,82,87,85,2022,76,81,79,83,83,83
Uno Por Favor Tequila Reposado,1/1/2020,2020,84,80,82,1/1/2021,2021,89,78,84,2022,80,86,83,81.33333333,81,81
Urzua Tequila Aejo,1/1/2020,2020,90,70,80,1/1/2021,2021,84,74,79,2022,97,70,84,71.33333333,71,71
Urzua Tequila Blanco,1/1/2020,2020,90,NA,#VALUE!,1/1/2021,2021,99,#VALUE!,#VALUE!,2022,84,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Urzua Tequila Extra Aejo,1/1/2020,2020,92,82,87,1/1/2021,2021,90,88,89,2022,87,90,89,86.66666667,87,86
Urzua Tequila Reposado,1/1/2020,2020,87,NA,#VALUE!,1/1/2021,2021,88,#VALUE!,#VALUE!,2022,89,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Veneno Tequila Blanco,1/1/2020,2020,84,62,73,1/1/2021,2021,83,62,73,2022,85,61,73,61.66666667,62,61
Veneno Tequila Extra Aejo,1/1/2020,2020,89,NA,#VALUE!,1/1/2021,2021,94,#VALUE!,#VALUE!,2022,83,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Veneno Tequila Reposado,1/1/2020,2020,82,NA,#VALUE!,1/1/2021,2021,89,#VALUE!,#VALUE!,2022,79,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Venerado Tequila Blanco,1/1/2020,2020,NA,80,#VALUE!,1/1/2021,2021,#VALUE!,78,#VALUE!,2022,#VALUE!,85,#VALUE!,81,81,81
Vida Tequila Blanco,1/1/2020,2020,78,86,82,1/1/2021,2021,85,83,84,2022,77,90,84,86.33333333,86,86
Vida Tequila Reposado,1/1/2020,2020,81,90,86,1/1/2021,2021,82,92,87,2022,86,96,91,92.66666667,93,92
Vida de Louie Tequila Blanco,1/1/2020,2020,65,84,75,1/1/2021,2021,68,80,74,2022,62,90,76,84.66666667,85,84
Vikera Tequila Aejo,1/1/2020,2020,90,NA,#VALUE!,1/1/2021,2021,88,#VALUE!,#VALUE!,2022,86,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Vikera Tequila Blanco,1/1/2020,2020,86,87,87,1/1/2021,2021,87,82,85,2022,94,82,88,83.66666667,84,83
Vikera Tequila Extra Aejo,1/1/2020,2020,88,NA,#VALUE!,1/1/2021,2021,85,#VALUE!,#VALUE!,2022,95,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Vikera Tequila Reposado,1/1/2020,2020,84,87,86,1/1/2021,2021,86,85,86,2022,90,87,89,86.33333333,86,86
"Villa Lobos """"Los Hombres"""" Edicin Limitada",1/1/2020,2020,89,86,88,1/1/2021,2021,94,91,93,2022,94,84,89,87,87,87
Villa Lobos Aejo,1/1/2020,2020,81,86,84,1/1/2021,2021,88,87,88,2022,86,94,90,89,89,89
Villa Lobos Blanco,1/1/2020,2020,82,86,84,1/1/2021,2021,90,85,88,2022,79,94,87,88.33333333,88,88
Villa Lobos Distillation Strength Blanco,1/1/2020,2020,81,88,85,1/1/2021,2021,84,88,86,2022,86,82,84,86,86,86
Villa Lobos Extra Aejo,1/1/2020,2020,88,88,88,1/1/2021,2021,91,86,89,2022,92,85,89,86.33333333,86,86
Villa Lobos Reposado,1/1/2020,2020,80,83,82,1/1/2021,2021,77,86,82,2022,83,90,87,86.33333333,86,86
